Type,Code,Description,Injury,Injury Dx
D,V152XXD,"Unsp pedl cyclst inj in clsn w rail trn/veh nontraf, subs   ",C, 
D,V152XXS,"Unsp pedl cyclst inj in clsn w rail trn/veh nontraf, sequela",C, 
D,V153XXD,"Prsn brd/alit pedl cyc injured in clsn w rail trn/veh, subs ",C, 
D,V153XXS,"Prsn brd/alit pedl cyc inj in clsn w rail trn/veh, sequela  ",C, 
D,V154XXD,"Pedl cyc driver injured in clsn w rail trn/veh in traf, subs",C, 
D,V154XXS,"Pedl cyc driver inj in clsn w rail trn/veh in traf, sequela ",C, 
D,V155XXD,"Pedl cyc pasngr injured in clsn w rail trn/veh in traf, subs",C, 
D,V155XXS,"Pedl cyc pasngr inj in clsn w rail trn/veh in traf, sequela ",C, 
D,V159XXD,"Unsp pedl cyclst inj in clsn w rail trn/veh in traf, subs   ",C, 
D,V159XXS,"Unsp pedl cyclst inj in clsn w rail trn/veh in traf, sequela",C, 
D,V160XXD,"Pedl cyc driver inj in clsn w nonmtr vehicle nontraf, subs  ",C, 
D,V160XXS,"Pedl cyc driver inj in clsn w nonmtr vehicle nontraf, sqla  ",C, 
D,V161XXD,"Pedl cyc pasngr inj in clsn w nonmtr vehicle nontraf, subs  ",C, 
D,V161XXS,"Pedl cyc pasngr inj in clsn w nonmtr vehicle nontraf, sqla  ",C, 
D,V162XXD,"Unsp pedl cyclst inj in clsn w nonmtr vehicle nontraf, subs ",C, 
D,V162XXS,"Unsp pedl cyclst inj in clsn w nonmtr vehicle nontraf, sqla ",C, 
D,V163XXD,"Prsn brd/alit pedl cyc inj in clsn w nonmtr veh nontraf,subs",C, 
D,V163XXS,"Prsn brd/alit pedl cyc inj in clsn w nonmtr veh nontraf,sqla",C, 
D,V164XXD,"Pedl cyc driver inj in clsn w nonmtr vehicle in traf, subs  ",C, 
D,V164XXS,"Pedl cyc driver inj in clsn w nonmtr vehicle in traf, sqla  ",C, 
D,V165XXD,"Pedl cyc pasngr inj in clsn w nonmtr vehicle in traf, subs  ",C, 
D,V165XXS,"Pedl cyc pasngr inj in clsn w nonmtr vehicle in traf, sqla  ",C, 
D,V169XXD,"Unsp pedl cyclst inj in clsn w nonmtr vehicle in traf, subs ",C, 
D,V169XXS,"Unsp pedl cyclst inj in clsn w nonmtr vehicle in traf, sqla ",C, 
D,V170XXD,"Pedl cyc driver inj in clsn w statnry object nontraf, subs  ",C, 
D,V170XXS,"Pedl cyc driver inj in clsn w statnry object nontraf, sqla  ",C, 
D,V171XXD,"Pedl cyc pasngr inj in clsn w statnry object nontraf, subs  ",C, 
D,V171XXS,"Pedl cyc pasngr inj in clsn w statnry object nontraf, sqla  ",C, 
D,V172XXD,"Unsp pedl cyclst inj in clsn w statnry object nontraf, subs ",C, 
D,V172XXS,"Unsp pedl cyclst inj in clsn w statnry object nontraf, sqla ",C, 
D,V173XXD,"Prsn brd/alit pedl cyc inj in clsn w statnry object, subs   ",C, 
D,V173XXS,"Prsn brd/alit pedl cyc inj in clsn w statnry object, sequela",C, 
D,V174XXD,"Pedl cyc driver inj in clsn w statnry object in traf, subs  ",C, 
D,V174XXS,"Pedl cyc driver inj in clsn w statnry object in traf, sqla  ",C, 
D,V175XXD,"Pedl cyc pasngr inj in clsn w statnry object in traf, subs  ",C, 
D,V175XXS,"Pedl cyc pasngr inj in clsn w statnry object in traf, sqla  ",C, 
D,V179XXD,"Unsp pedl cyclst inj in clsn w statnry object in traf, subs ",C, 
D,V179XXS,"Unsp pedl cyclst inj in clsn w statnry object in traf, sqla ",C, 
D,V180XXD,"Pedl cyc driver injured in nonclsn trnsp acc nontraf, subs  ",C, 
D,V180XXS,"Pedl cyc driver inj in nonclsn trnsp acc nontraf, sequela   ",C, 
D,V181XXD,"Pedl cyc pasngr injured in nonclsn trnsp acc nontraf, subs  ",C, 
D,V181XXS,"Pedl cyc pasngr inj in nonclsn trnsp acc nontraf, sequela   ",C, 
D,V182XXD,"Unsp pedl cyclst injured in nonclsn trnsp acc nontraf, subs ",C, 
D,V182XXS,"Unsp pedl cyclst inj in nonclsn trnsp acc nontraf, sequela  ",C, 
D,V183XXD,"Prsn brd/alit pedl cyc injured in nonclsn trnsp acc, subs   ",C, 
D,V183XXS,"Prsn brd/alit pedl cyc injured in nonclsn trnsp acc, sequela",C, 
D,V184XXD,"Pedl cyc driver injured in nonclsn trnsp acc in traf, subs  ",C, 
D,V184XXS,"Pedl cyc driver inj in nonclsn trnsp acc in traf, sequela   ",C, 
D,V185XXD,"Pedl cyc pasngr injured in nonclsn trnsp acc in traf, subs  ",C, 
D,V185XXS,"Pedl cyc pasngr inj in nonclsn trnsp acc in traf, sequela   ",C, 
D,V189XXD,"Unsp pedl cyclst injured in nonclsn trnsp acc in traf, subs ",C, 
D,V189XXS,"Unsp pedl cyclst inj in nonclsn trnsp acc in traf, sequela  ",C, 
D,V1900XD,"Pedl cyc driver injured in collision w unsp mv nontraf, subs",C, 
D,V1900XS,"Pedl cyc driver injured in clsn w unsp mv nontraf, sequela  ",C, 
D,V1909XD,"Pedl cyc driver injured in collision w oth mv nontraf, subs ",C, 
D,V1909XS,"Pedl cyc driver injured in clsn w oth mv nontraf, sequela   ",C, 
D,V1910XD,"Pedl cyc passenger injured in clsn w unsp mv nontraf, subs  ",C, 
D,V1910XS,"Pedl cyc pasngr injured in clsn w unsp mv nontraf, sequela  ",C, 
D,V1919XD,"Pedl cyc passenger injured in clsn w oth mv nontraf, subs   ",C, 
D,V1919XS,"Pedl cyc passenger injured in clsn w oth mv nontraf, sequela",C, 
D,V1920XD,"Unsp pedl cyclst injured in clsn w unsp mv nontraf, subs    ",C, 
D,V1920XS,"Unsp pedl cyclst injured in clsn w unsp mv nontraf, sequela ",C, 
D,V1929XD,"Unsp pedl cyclst injured in collision w oth mv nontraf, subs",C, 
D,V1929XS,"Unsp pedl cyclst injured in clsn w oth mv nontraf, sequela  ",C, 
D,V193XXD,"Pedl cyclst (driver) injured in unsp nontraf, subs          ",C, 
D,V193XXS,"Pedl cyclst (driver) injured in unsp nontraf, sequela       ",C, 
D,V1940XD,"Pedl cyc driver injured in collision w unsp mv in traf, subs",C, 
D,V1940XS,"Pedl cyc driver injured in clsn w unsp mv in traf, sequela  ",C, 
D,V1949XD,"Pedl cyc driver injured in collision w oth mv in traf, subs ",C, 
D,V1949XS,"Pedl cyc driver injured in clsn w oth mv in traf, sequela   ",C, 
D,V1950XD,"Pedl cyc passenger injured in clsn w unsp mv in traf, subs  ",C, 
D,V1950XS,"Pedl cyc pasngr injured in clsn w unsp mv in traf, sequela  ",C, 
D,V1959XD,"Pedl cyc passenger injured in clsn w oth mv in traf, subs   ",C, 
D,V1959XS,"Pedl cyc passenger injured in clsn w oth mv in traf, sequela",C, 
D,V1960XD,"Unsp pedl cyclst injured in clsn w unsp mv in traf, subs    ",C, 
D,V1960XS,"Unsp pedl cyclst injured in clsn w unsp mv in traf, sequela ",C, 
D,V1969XD,"Unsp pedl cyclst injured in collision w oth mv in traf, subs",C, 
D,V1969XS,"Unsp pedl cyclst injured in clsn w oth mv in traf, sequela  ",C, 
D,V1981XD,"Pedl cyclst injured in trnsp acc w military vehicle, subs   ",C, 
D,V1981XS,"Pedl cyclst injured in trnsp acc w military vehicle, sequela",C, 
D,V1988XD,"Pedl cyclst (driver) injured in oth transport acc, subs     ",C, 
D,V1988XS,"Pedl cyclst (driver) injured in oth transport acc, sequela  ",C, 
D,V199XXD,"Pedl cyclst (driver) (passenger) injured in unsp traf, subs ",C, 
D,V199XXS,"Pedl cyclst (driver) injured in unsp traf, sequela          ",C, 
D,V200XXD,"Mtrcy driver injured in collision w ped/anml nontraf, subs  ",C, 
D,V200XXS,"Mtrcy driver injured in clsn w ped/anml nontraf, sequela    ",C, 
D,V201XXD,"Mtrcy passenger injured in clsn w ped/anml nontraf, subs    ",C, 
D,V201XXS,"Mtrcy passenger injured in clsn w ped/anml nontraf, sequela ",C, 
D,V202XXD,"Unsp mtrcy rider injured in clsn w ped/anml nontraf, subs   ",C, 
D,V202XXS,"Unsp mtrcy rider injured in clsn w ped/anml nontraf, sequela",C, 
D,V203XXD,"Prsn brd/alit mtrcy injured in collision w ped/anml, subs   ",C, 
D,V203XXS,"Prsn brd/alit mtrcy injured in collision w ped/anml, sequela",C, 
D,V204XXD,"Mtrcy driver injured in collision w ped/anml in traf, subs  ",C, 
D,V204XXS,"Mtrcy driver injured in clsn w ped/anml in traf, sequela    ",C, 
D,V205XXD,"Mtrcy passenger injured in clsn w ped/anml in traf, subs    ",C, 
D,V205XXS,"Mtrcy passenger injured in clsn w ped/anml in traf, sequela ",C, 
D,V209XXD,"Unsp mtrcy rider injured in clsn w ped/anml in traf, subs   ",C, 
D,V209XXS,"Unsp mtrcy rider injured in clsn w ped/anml in traf, sequela",C, 
D,V210XXD,"Mtrcy driver injured in collision w pedl cyc nontraf, subs  ",C, 
D,V210XXS,"Mtrcy driver injured in clsn w pedl cyc nontraf, sequela    ",C, 
D,V211XXD,"Mtrcy passenger injured in clsn w pedl cyc nontraf, subs    ",C, 
D,V211XXS,"Mtrcy passenger injured in clsn w pedl cyc nontraf, sequela ",C, 
D,V212XXD,"Unsp mtrcy rider injured in clsn w pedl cyc nontraf, subs   ",C, 
D,V212XXS,"Unsp mtrcy rider injured in clsn w pedl cyc nontraf, sequela",C, 
D,V213XXD,"Prsn brd/alit mtrcy injured in collision w pedal cycle, subs",C, 
D,V213XXS,"Prsn brd/alit mtrcy injured in collision w pedl cyc, sequela",C, 
D,V214XXD,"Mtrcy driver injured in collision w pedl cyc in traf, subs  ",C, 
D,V214XXS,"Mtrcy driver injured in clsn w pedl cyc in traf, sequela    ",C, 
D,V215XXD,"Mtrcy passenger injured in clsn w pedl cyc in traf, subs    ",C, 
D,V215XXS,"Mtrcy passenger injured in clsn w pedl cyc in traf, sequela ",C, 
D,V219XXD,"Unsp mtrcy rider injured in clsn w pedl cyc in traf, subs   ",C, 
D,V219XXS,"Unsp mtrcy rider injured in clsn w pedl cyc in traf, sequela",C, 
D,V220XXD,"Mtrcy driver injured in collision w 2/3-whl mv nontraf, subs",C, 
D,V220XXS,"Mtrcy driver injured in clsn w 2/3-whl mv nontraf, sequela  ",C, 
D,V221XXD,"Mtrcy passenger injured in clsn w 2/3-whl mv nontraf, subs  ",C, 
D,V221XXS,"Mtrcy pasngr injured in clsn w 2/3-whl mv nontraf, sequela  ",C, 
D,V222XXD,"Unsp mtrcy rider injured in clsn w 2/3-whl mv nontraf, subs ",C, 
D,V222XXS,"Unsp mtrcy rider inj in clsn w 2/3-whl mv nontraf, sequela  ",C, 
D,V223XXD,"Prsn brd/alit mtrcy injured in collision w 2/3-whl mv, subs ",C, 
D,V223XXS,"Prsn brd/alit mtrcy injured in clsn w 2/3-whl mv, sequela   ",C, 
D,V224XXD,"Mtrcy driver injured in collision w 2/3-whl mv in traf, subs",C, 
D,V224XXS,"Mtrcy driver injured in clsn w 2/3-whl mv in traf, sequela  ",C, 
D,V225XXD,"Mtrcy passenger injured in clsn w 2/3-whl mv in traf, subs  ",C, 
D,V225XXS,"Mtrcy pasngr injured in clsn w 2/3-whl mv in traf, sequela  ",C, 
D,V229XXD,"Unsp mtrcy rider injured in clsn w 2/3-whl mv in traf, subs ",C, 
D,V229XXS,"Unsp mtrcy rider inj in clsn w 2/3-whl mv in traf, sequela  ",C, 
D,V230XXD,"Mtrcy driver injured pick-up truck, pk-up/van nontraf, subs ",C, 
D,V230XXS,"Mtrcy driver inj pick-up truck, pk-up/van nontraf, sequela  ",C, 
D,V231XXD,"Mtrcy pasngr injured pick-up truck, pk-up/van nontraf, subs ",C, 
D,V231XXS,"Mtrcy pasngr inj pick-up truck, pk-up/van nontraf, sequela  ",C, 
D,V232XXD,"Unsp mtrcy rider inj pick-up truck, pk-up/van nontraf, subs ",C, 
D,V232XXS,"Unsp mtrcy rider inj pk-up truck, pk-up/van nontraf, sequela",C, 
D,V233XXD,"Prsn brd/alit mtrcy injured pick-up truck, pk-up/van, subs  ",C, 
D,V233XXS,"Prsn brd/alit mtrcy inj pick-up truck, pk-up/van, sequela   ",C, 
D,V234XXD,"Mtrcy driver injured pick-up truck, pk-up/van in traf, subs ",C, 
D,V234XXS,"Mtrcy driver inj pick-up truck, pk-up/van in traf, sequela  ",C, 
D,V235XXD,"Mtrcy pasngr injured pick-up truck, pk-up/van in traf, subs ",C, 
D,V235XXS,"Mtrcy pasngr inj pick-up truck, pk-up/van in traf, sequela  ",C, 
D,V239XXD,"Unsp mtrcy rider inj pick-up truck, pk-up/van in traf, subs ",C, 
D,V239XXS,"Unsp mtrcy rider inj pk-up truck, pk-up/van in traf, sequela",C, 
D,V240XXD,"Mtrcy driver injured in collision w hv veh nontraf, subs    ",C, 
D,V240XXS,"Mtrcy driver injured in collision w hv veh nontraf, sequela ",C, 
D,V241XXD,"Mtrcy passenger injured in collision w hv veh nontraf, subs ",C, 
D,V241XXS,"Mtrcy passenger injured in clsn w hv veh nontraf, sequela   ",C, 
D,V242XXD,"Unsp mtrcy rider injured in collision w hv veh nontraf, subs",C, 
D,V242XXS,"Unsp mtrcy rider injured in clsn w hv veh nontraf, sequela  ",C, 
D,V243XXD,"Prsn brd/alit mtrcy injured in collision w hv veh, subs     ",C, 
D,V243XXS,"Prsn brd/alit mtrcy injured in collision w hv veh, sequela  ",C, 
D,V244XXD,"Mtrcy driver injured in collision w hv veh in traf, subs    ",C, 
D,V244XXS,"Mtrcy driver injured in collision w hv veh in traf, sequela ",C, 
D,V245XXD,"Mtrcy passenger injured in collision w hv veh in traf, subs ",C, 
D,V245XXS,"Mtrcy passenger injured in clsn w hv veh in traf, sequela   ",C, 
D,V249XXD,"Unsp mtrcy rider injured in collision w hv veh in traf, subs",C, 
D,V249XXS,"Unsp mtrcy rider injured in clsn w hv veh in traf, sequela  ",C, 
D,V250XXD,"Mtrcy driver injured in clsn w rail trn/veh nontraf, subs   ",C, 
D,V250XXS,"Mtrcy driver injured in clsn w rail trn/veh nontraf, sequela",C, 
D,V251XXD,"Mtrcy passenger injured in clsn w rail trn/veh nontraf, subs",C, 
D,V251XXS,"Mtrcy pasngr injured in clsn w rail trn/veh nontraf, sequela",C, 
D,V252XXD,"Unsp mtrcy rider inj in clsn w rail trn/veh nontraf, subs   ",C, 
D,V252XXS,"Unsp mtrcy rider inj in clsn w rail trn/veh nontraf, sequela",C, 
D,V253XXD,"Prsn brd/alit mtrcy injured in clsn w rail trn/veh, subs    ",C, 
D,V253XXS,"Prsn brd/alit mtrcy injured in clsn w rail trn/veh, sequela ",C, 
D,V254XXD,"Mtrcy driver injured in clsn w rail trn/veh in traf, subs   ",C, 
D,V254XXS,"Mtrcy driver injured in clsn w rail trn/veh in traf, sequela",C, 
D,V255XXD,"Mtrcy passenger injured in clsn w rail trn/veh in traf, subs",C, 
D,V255XXS,"Mtrcy pasngr injured in clsn w rail trn/veh in traf, sequela",C, 
D,V259XXD,"Unsp mtrcy rider inj in clsn w rail trn/veh in traf, subs   ",C, 
D,V259XXS,"Unsp mtrcy rider inj in clsn w rail trn/veh in traf, sequela",C, 
D,V260XXD,"Mtrcy driver injured in clsn w nonmtr vehicle nontraf, subs ",C, 
D,V260XXS,"Mtrcy driver inj in clsn w nonmtr vehicle nontraf, sequela  ",C, 
D,V261XXD,"Mtrcy pasngr injured in clsn w nonmtr vehicle nontraf, subs ",C, 
D,V261XXS,"Mtrcy pasngr inj in clsn w nonmtr vehicle nontraf, sequela  ",C, 
D,V262XXD,"Unsp mtrcy rider inj in clsn w nonmtr vehicle nontraf, subs ",C, 
D,V262XXS,"Unsp mtrcy rider inj in clsn w nonmtr vehicle nontraf, sqla ",C, 
D,V263XXD,"Prsn brd/alit mtrcy injured in clsn w nonmtr vehicle, subs  ",C, 
D,V263XXS,"Prsn brd/alit mtrcy inj in clsn w nonmtr vehicle, sequela   ",C, 
D,V264XXD,"Mtrcy driver injured in clsn w nonmtr vehicle in traf, subs ",C, 
D,V264XXS,"Mtrcy driver inj in clsn w nonmtr vehicle in traf, sequela  ",C, 
D,V265XXD,"Mtrcy pasngr injured in clsn w nonmtr vehicle in traf, subs ",C, 
D,V265XXS,"Mtrcy pasngr inj in clsn w nonmtr vehicle in traf, sequela  ",C, 
D,V269XXD,"Unsp mtrcy rider inj in clsn w nonmtr vehicle in traf, subs ",C, 
D,V269XXS,"Unsp mtrcy rider inj in clsn w nonmtr vehicle in traf, sqla ",C, 
D,V270XXD,"Mtrcy driver injured in clsn w statnry object nontraf, subs ",C, 
D,V270XXS,"Mtrcy driver inj in clsn w statnry object nontraf, sequela  ",C, 
D,V271XXD,"Mtrcy pasngr injured in clsn w statnry object nontraf, subs ",C, 
D,V271XXS,"Mtrcy pasngr inj in clsn w statnry object nontraf, sequela  ",C, 
D,V272XXD,"Unsp mtrcy rider inj in clsn w statnry object nontraf, subs ",C, 
D,V272XXS,"Unsp mtrcy rider inj in clsn w statnry object nontraf, sqla ",C, 
D,V273XXD,"Prsn brd/alit mtrcy injured in clsn w statnry object, subs  ",C, 
D,V273XXS,"Prsn brd/alit mtrcy inj in clsn w statnry object, sequela   ",C, 
D,V274XXD,"Mtrcy driver injured in clsn w statnry object in traf, subs ",C, 
D,V274XXS,"Mtrcy driver inj in clsn w statnry object in traf, sequela  ",C, 
D,V275XXD,"Mtrcy pasngr injured in clsn w statnry object in traf, subs ",C, 
D,V275XXS,"Mtrcy pasngr inj in clsn w statnry object in traf, sequela  ",C, 
D,V279XXD,"Unsp mtrcy rider inj in clsn w statnry object in traf, subs ",C, 
D,V279XXS,"Unsp mtrcy rider inj in clsn w statnry object in traf, sqla ",C, 
D,V280XXD,"Mtrcy driver injured in nonclsn trnsp accident nontraf, subs",C, 
D,V280XXS,"Mtrcy driver injured in nonclsn trnsp acc nontraf, sequela  ",C, 
D,V281XXD,"Mtrcy pasngr injured in nonclsn trnsp accident nontraf, subs",C, 
D,V281XXS,"Mtrcy pasngr injured in nonclsn trnsp acc nontraf, sequela  ",C, 
D,V282XXD,"Unsp mtrcy rider injured in nonclsn trnsp acc nontraf, subs ",C, 
D,V282XXS,"Unsp mtrcy rider inj in nonclsn trnsp acc nontraf, sequela  ",C, 
D,V283XXD,"Prsn brd/alit mtrcy injured in nonclsn trnsp accident, subs ",C, 
D,V283XXS,"Prsn brd/alit mtrcy injured in nonclsn trnsp acc, sequela   ",C, 
D,V284XXD,"Mtrcy driver injured in nonclsn trnsp accident in traf, subs",C, 
D,V284XXS,"Mtrcy driver injured in nonclsn trnsp acc in traf, sequela  ",C, 
D,V285XXD,"Mtrcy pasngr injured in nonclsn trnsp accident in traf, subs",C, 
D,V285XXS,"Mtrcy pasngr injured in nonclsn trnsp acc in traf, sequela  ",C, 
D,V289XXD,"Unsp mtrcy rider injured in nonclsn trnsp acc in traf, subs ",C, 
D,V289XXS,"Unsp mtrcy rider inj in nonclsn trnsp acc in traf, sequela  ",C, 
D,V2900XD,"Mtrcy driver injured in collision w unsp mv nontraf, subs   ",C, 
D,V2900XS,"Mtrcy driver injured in collision w unsp mv nontraf, sequela",C, 
D,V2909XD,"Mtrcy driver injured in collision w oth mv nontraf, subs    ",C, 
D,V2909XS,"Mtrcy driver injured in collision w oth mv nontraf, sequela ",C, 
D,V2910XD,"Mtrcy passenger injured in collision w unsp mv nontraf, subs",C, 
D,V2910XS,"Mtrcy passenger injured in clsn w unsp mv nontraf, sequela  ",C, 
D,V2919XD,"Mtrcy passenger injured in collision w oth mv nontraf, subs ",C, 
D,V2919XS,"Mtrcy passenger injured in clsn w oth mv nontraf, sequela   ",C, 
D,V2920XD,"Unsp mtrcy rider injured in clsn w unsp mv nontraf, subs    ",C, 
D,V2920XS,"Unsp mtrcy rider injured in clsn w unsp mv nontraf, sequela ",C, 
D,V2929XD,"Unsp mtrcy rider injured in collision w oth mv nontraf, subs",C, 
D,V2929XS,"Unsp mtrcy rider injured in clsn w oth mv nontraf, sequela  ",C, 
D,V293XXD,"Motorcycle rider (driver) injured in unsp nontraf, subs     ",C, 
D,V293XXS,"Motorcycle rider (driver) injured in unsp nontraf, sequela  ",C, 
D,V2940XD,"Mtrcy driver injured in collision w unsp mv in traf, subs   ",C, 
D,V2940XS,"Mtrcy driver injured in collision w unsp mv in traf, sequela",C, 
D,V2949XD,"Mtrcy driver injured in collision w oth mv in traf, subs    ",C, 
D,V2949XS,"Mtrcy driver injured in collision w oth mv in traf, sequela ",C, 
D,V2950XD,"Mtrcy passenger injured in collision w unsp mv in traf, subs",C, 
D,V2950XS,"Mtrcy passenger injured in clsn w unsp mv in traf, sequela  ",C, 
D,V2959XD,"Mtrcy passenger injured in collision w oth mv in traf, subs ",C, 
D,V2959XS,"Mtrcy passenger injured in clsn w oth mv in traf, sequela   ",C, 
D,V2960XD,"Unsp mtrcy rider injured in clsn w unsp mv in traf, subs    ",C, 
D,V2960XS,"Unsp mtrcy rider injured in clsn w unsp mv in traf, sequela ",C, 
D,V2969XD,"Unsp mtrcy rider injured in collision w oth mv in traf, subs",C, 
D,V2969XS,"Unsp mtrcy rider injured in clsn w oth mv in traf, sequela  ",C, 
D,V2981XD,"Mtrcy rider injured in trnsp acc w military vehicle, subs   ",C, 
D,V2981XS,"Mtrcy rider injured in trnsp acc w military vehicle, sequela",C, 
D,V2988XD,"Mtrcy rider (driver) injured in oth transport acc, subs     ",C, 
D,V2988XS,"Mtrcy rider (driver) injured in oth transport acc, sequela  ",C, 
D,V299XXD,"Motorcycle rider (driver) injured in unsp traf, subs        ",C, 
D,V299XXS,"Motorcycle rider (driver) injured in unsp traf, sequela     ",C, 
D,V300XXD,"Driver of 3-whl mv injured in clsn w ped/anml nontraf, subs ",C, 
D,V300XXS,"Driver of 3-whl mv inj in clsn w ped/anml nontraf, sequela  ",C, 
D,V301XXD,"Pasngr in 3-whl mv injured in clsn w ped/anml nontraf, subs ",C, 
D,V301XXS,"Pasngr in 3-whl mv inj in clsn w ped/anml nontraf, sequela  ",C, 
