Type,Code,Description,Injury,Injury Dx
D,S06316A,"Contus/lac r cereb w LOC >24 hr w/o ret consc w surv, init  ", ,Y
D,S06317A,"Contus/lac r cereb w LOC w dth d/t brain inj bf consc, init ", ,Y
D,S06318A,"Contus/lac r cereb w LOC w dth d/t oth cause bf consc, init ", ,Y
D,S06319A,"Contus/lac right cerebrum w LOC of unsp duration, init      ", ,Y
D,S06320A,"Contus/lac left cerebrum w/o loss of consciousness, init    ", ,Y
D,S06321A,"Contus/lac left cerebrum w LOC of 30 minutes or less, init  ", ,Y
D,S06322A,"Contus/lac left cerebrum w LOC of 31-59 min, init           ", ,Y
D,S06323A,"Contus/lac left cerebrum w LOC of 1-5 hrs 59 min, init      ", ,Y
D,S06324A,"Contus/lac left cerebrum w LOC of 6 hours to 24 hours, init ", ,Y
D,S06325A,"Contus/lac left cerebrum w LOC >24 hr w ret consc lev, init ", ,Y
D,S06326A,"Contus/lac l cereb w LOC >24 hr w/o ret consc w surv, init  ", ,Y
D,S06327A,"Contus/lac l cereb w LOC w dth d/t brain inj bf consc, init ", ,Y
D,S06328A,"Contus/lac l cereb w LOC w dth d/t oth cause bf consc, init ", ,Y
D,S06329A,"Contus/lac left cerebrum w LOC of unsp duration, init       ", ,Y
D,S06330A,"Contus/lac cereb, w/o loss of consciousness, init           ", ,Y
D,S06331A,"Contus/lac cereb, w LOC of 30 minutes or less, init         ", ,Y
D,S06332A,"Contus/lac cereb, w loss of consciousness of 31-59 min, init", ,Y
D,S06333A,"Contus/lac cereb, w LOC of 1-5 hrs 59 min, init             ", ,Y
D,S06334A,"Contus/lac cereb, w LOC of 6 hours to 24 hours, init        ", ,Y
D,S06335A,"Contus/lac cereb, w LOC >24 hr w ret consc lev, init        ", ,Y
D,S06336A,"Contus/lac cereb, w LOC >24 hr w/o ret consc w surv, init   ", ,Y
D,S06337A,"Contus/lac cereb, w LOC w death d/t brain inj bf consc, init", ,Y
D,S06338A,"Contus/lac cereb, w LOC w death d/t oth cause bf consc, init", ,Y
D,S06339A,"Contus/lac cereb, w LOC of unsp duration, init              ", ,Y
D,S06340A,"Traum hemor right cerebrum w/o loss of consciousness, init  ", ,Y
D,S06341A,"Traum hemor right cerebrum w LOC of 30 minutes or less, init", ,Y
D,S06342A,"Traum hemor right cerebrum w LOC of 31-59 min, init         ", ,Y
D,S06343A,"Traum hemor right cerebrum w LOC of 1-5 hrs 59 minutes, init", ,Y
D,S06344A,"Traum hemor right cerebrum w LOC of 6-24 hrs, init          ", ,Y
D,S06345A,"Traum hemor r cereb w LOC >24 hr w ret consc lev, init      ", ,Y
D,S06346A,"Traum hemor r cereb w LOC >24 hr w/o ret consc w surv, init ", ,Y
D,S06347A,"Traum hemor r cereb w LOC w dth d/t brain inj bf consc, init", ,Y
D,S06348A,"Traum hemor r cereb w LOC w dth d/t oth cause bf consc, init", ,Y
D,S06349A,"Traum hemor right cerebrum w LOC of unsp duration, init     ", ,Y
D,S06350A,"Traum hemor left cerebrum w/o loss of consciousness, init   ", ,Y
D,S06351A,"Traum hemor left cerebrum w LOC of 30 minutes or less, init ", ,Y
D,S06352A,"Traum hemor left cerebrum w LOC of 31-59 min, init          ", ,Y
D,S06353A,"Traum hemor left cerebrum w LOC of 1-5 hrs 59 minutes, init ", ,Y
D,S06354A,"Traum hemor left cerebrum w LOC of 6 hours to 24 hours, init", ,Y
D,S06355A,"Traum hemor left cerebrum w LOC >24 hr w ret consc lev, init", ,Y
D,S06356A,"Traum hemor l cereb w LOC >24 hr w/o ret consc w surv, init ", ,Y
D,S06357A,"Traum hemor l cereb w LOC w dth d/t brain inj bf consc, init", ,Y
D,S06358A,"Traum hemor l cereb w LOC w dth d/t oth cause bf consc, init", ,Y
D,S06359A,"Traum hemor left cerebrum w LOC of unsp duration, init      ", ,Y
D,S06360A,"Traum hemor cereb, w/o loss of consciousness, init          ", ,Y
D,S06361A,"Traum hemor cereb, w LOC of 30 minutes or less, init        ", ,Y
D,S06362A,"Traum hemor cereb, w LOC of 31-59 min, init                 ", ,Y
D,S06363A,"Traum hemor cereb, w LOC of 1-5 hrs 59 minutes, init        ", ,Y
D,S06364A,"Traum hemor cereb, w LOC of 6 hours to 24 hours, init       ", ,Y
D,S06365A,"Traum hemor cereb, w LOC >24 hr w ret consc lev, init       ", ,Y
D,S06366A,"Traum hemor cereb, w LOC >24 hr w/o ret consc w surv, init  ", ,Y
D,S06367A,"Traum hemor cereb, w LOC w dth d/t brain inj bf consc, init ", ,Y
D,S06368A,"Traum hemor cereb, w LOC w dth d/t oth cause bf consc, init ", ,Y
D,S06369A,"Traum hemor cereb, w LOC of unsp duration, init             ", ,Y
D,S06370A,"Contus/lac/hem crblm w/o loss of consciousness, init        ", ,Y
D,S06371A,"Contus/lac/hem crblm w LOC of 30 minutes or less, init      ", ,Y
D,S06372A,"Contus/lac/hem crblm w LOC of 31-59 min, init               ", ,Y
D,S06373A,"Contus/lac/hem crblm w LOC of 1-5 hrs 59 min, init          ", ,Y
D,S06374A,"Contus/lac/hem crblm w LOC of 6 hours to 24 hours, init     ", ,Y
D,S06375A,"Contus/lac/hem crblm w LOC >24 hr w ret consc lev, init     ", ,Y
D,S06376A,"Contus/lac/hem crblm w LOC >24 hr w/o ret consc w surv, init", ,Y
D,S06377A,"Contus/lac/hem crblm w LOC w dth d/t brain inj bf consc,init", ,Y
D,S06378A,"Contus/lac/hem crblm w LOC w dth d/t oth cause bf consc,init", ,Y
D,S06379A,"Contus/lac/hem crblm w LOC of unsp duration, init           ", ,Y
D,S06380A,"Contus/lac/hem brainstem w/o loss of consciousness, init    ", ,Y
D,S06381A,"Contus/lac/hem brainstem w LOC of 30 minutes or less, init  ", ,Y
D,S06382A,"Contus/lac/hem brainstem w LOC of 31-59 min, init           ", ,Y
D,S06383A,"Contus/lac/hem brainstem w LOC of 1-5 hrs 59 min, init      ", ,Y
D,S06384A,"Contus/lac/hem brainstem w LOC of 6 hours to 24 hours, init ", ,Y
D,S06385A,"Contus/lac/hem brainstem w LOC >24 hr w ret consc lev, init ", ,Y
D,S06386A,"Contus/lac/hem brnst w LOC >24 hr w/o ret consc w surv, init", ,Y
D,S06387A,"Contus/lac/hem brnst w LOC w dth d/t brain inj bf consc,init", ,Y
D,S06388A,"Contus/lac/hem brnst w LOC w dth d/t oth cause bf consc,init", ,Y
D,S06389A,"Contus/lac/hem brainstem w LOC of unsp duration, init       ", ,Y
D,S064X0A,"Epidural hemorrhage w/o loss of consciousness, init encntr  ", ,Y
D,S064X1A,"Epidural hemorrhage w LOC of 30 minutes or less, init       ", ,Y
D,S064X2A,"Epidural hemorrhage w LOC of 31-59 min, init                ", ,Y
D,S064X3A,"Epidural hemorrhage w LOC of 1-5 hrs 59 min, init           ", ,Y
D,S064X4A,"Epidural hemorrhage w LOC of 6 hours to 24 hours, init      ", ,Y
D,S064X5A,"Epidural hemorrhage w LOC >24 hr w ret consc lev, init      ", ,Y
D,S064X6A,"Epidural hemorrhage w LOC >24 hr w/o ret consc w surv, init ", ,Y
D,S064X7A,"Epidur hemor w LOC w death d/t brain injury bf consc, init  ", ,Y
D,S064X8A,"Epidur hemor w LOC w death due to oth causes bf consc, init ", ,Y
D,S064X9A,"Epidural hemorrhage w LOC of unsp duration, init            ", ,Y
D,S065X0A,"Traum subdr hem w/o loss of consciousness, init             ", ,Y
D,S065X1A,"Traum subdr hem w LOC of 30 minutes or less, init           ", ,Y
D,S065X2A,"Traum subdr hem w loss of consciousness of 31-59 min, init  ", ,Y
D,S065X3A,"Traum subdr hem w LOC of 1-5 hrs 59 min, init               ", ,Y
D,S065X4A,"Traum subdr hem w LOC of 6 hours to 24 hours, init          ", ,Y
D,S065X5A,"Traum subdr hem w LOC >24 hr w ret consc lev, init          ", ,Y
D,S065X6A,"Traum subdr hem w LOC >24 hr w/o ret consc w surv, init     ", ,Y
D,S065X7A,"Traum subdr hem w LOC w dth d/t brain inj bef reg consc,init", ,Y
D,S065X8A,"Traum subdr hem w LOC w dth d/t oth cause bef reg consc,init", ,Y
D,S065X9A,"Traum subdr hem w LOC of unsp duration, init                ", ,Y
D,S066X0A,"Traum subrac hem w/o loss of consciousness, init            ", ,Y
D,S066X1A,"Traum subrac hem w LOC of 30 minutes or less, init          ", ,Y
D,S066X2A,"Traum subrac hem w loss of consciousness of 31-59 min, init ", ,Y
D,S066X3A,"Traum subrac hem w LOC of 1-5 hrs 59 min, init              ", ,Y
D,S066X4A,"Traum subrac hem w LOC of 6 hours to 24 hours, init         ", ,Y
D,S066X5A,"Traum subrac hem w LOC >24 hr w ret consc lev, init         ", ,Y
D,S066X6A,"Traum subrac hem w LOC >24 hr w/o ret consc w surv, init    ", ,Y
D,S066X7A,"Traum subrac hem w LOC w death d/t brain inj bf consc, init ", ,Y
D,S066X8A,"Traum subrac hem w LOC w death d/t oth cause bf consc, init ", ,Y
D,S066X9A,"Traum subrac hem w LOC of unsp duration, init               ", ,Y
D,S06810A,"Injury of r int carotid, intcr w/o LOC, init                ", ,Y
D,S06811A,"Inj r int carotid, intcr w LOC of 30 minutes or less, init  ", ,Y
D,S06812A,"Injury of r int carotid, intcr w LOC of 31-59 min, init     ", ,Y
D,S06813A,"Injury of r int carotid, intcr w LOC of 1-5 hrs 59 min, init", ,Y
D,S06814A,"Injury of r int carotid, intcr w LOC of 6-24 hrs, init      ", ,Y
D,S06815A,"Inj r int carotid, intcr w LOC >24 hr w ret consc lev, init ", ,Y
D,S06816A,"Inj r int crtd,intcr w LOC >24 hr w/o ret consc w surv, init", ,Y
D,S06817A,"Inj r int crtd,intcr w LOC w dth d/t brain inj bf consc,init", ,Y
D,S06818A,"Inj r int crtd,intcr w LOC w dth d/t oth cause bf consc,init", ,Y
D,S06819A,"Injury of r int carotid, intcr w LOC of unsp duration, init ", ,Y
D,S06820A,"Injury of l int carotid, intcr w/o LOC, init                ", ,Y
D,S06821A,"Inj l int carotid, intcr w LOC of 30 minutes or less, init  ", ,Y
D,S06822A,"Injury of l int carotid, intcr w LOC of 31-59 min, init     ", ,Y
D,S06823A,"Injury of l int carotid, intcr w LOC of 1-5 hrs 59 min, init", ,Y
D,S06824A,"Injury of l int carotid, intcr w LOC of 6-24 hrs, init      ", ,Y
D,S06825A,"Inj l int carotid, intcr w LOC >24 hr w ret consc lev, init ", ,Y
D,S06826A,"Inj l int crtd,intcr w LOC >24 hr w/o ret consc w surv, init", ,Y
D,S06827A,"Inj l int crtd,intcr w LOC w dth d/t brain inj bf consc,init", ,Y
D,S06828A,"Inj l int crtd,intcr w LOC w dth d/t oth cause bf consc,init", ,Y
D,S06829A,"Injury of l int carotid, intcr w LOC of unsp duration, init ", ,Y
D,S06890A,"Intcran inj w/o loss of consciousness, init encntr          ", ,Y
D,S06891A,"Intcran inj w LOC of 30 minutes or less, init               ", ,Y
D,S06892A,"Intcran inj w loss of consciousness of 31-59 min, init      ", ,Y
D,S06893A,"Intcran inj w loss of consciousness of 1-5 hrs 59 min, init ", ,Y
D,S06894A,"Intcran inj w LOC of 6 hours to 24 hours, init              ", ,Y
D,S06895A,"Intcran inj w LOC >24 hr w ret consc lev, init              ", ,Y
D,S06896A,"Intcran inj w LOC >24 hr w/o ret consc w surv, init         ", ,Y
D,S06897A,"Intcran inj w LOC w death due to brain injury bf consc, init", ,Y
D,S06898A,"Intcran inj w LOC w death due to oth cause bf consc, init   ", ,Y
D,S06899A,"Intcran inj w loss of consciousness of unsp duration, init  ", ,Y
D,S069X0A,"Unsp intracranial injury w/o loss of consciousness, init    ", ,Y
D,S069X1A,"Unsp intracranial injury w LOC of 30 minutes or less, init  ", ,Y
D,S069X2A,"Unsp intracranial injury w LOC of 31-59 min, init           ", ,Y
D,S069X3A,"Unsp intracranial injury w LOC of 1-5 hrs 59 min, init      ", ,Y
D,S069X4A,"Unsp intracranial injury w LOC of 6 hours to 24 hours, init ", ,Y
D,S069X5A,"Unsp intracranial injury w LOC >24 hr w ret consc lev, init ", ,Y
D,S069X6A,"Unsp intcrn injury w LOC >24 hr w/o ret consc w surv, init  ", ,Y
D,S069X7A,"Unsp intcrn inj w LOC w death d/t brain inj bf consc, init  ", ,Y
D,S069X8A,"Unsp intcrn inj w LOC w death d/t oth cause bf consc, init  ", ,Y
D,S069X9A,"Unsp intracranial injury w LOC of unsp duration, init       ", ,Y
D,S070XXA,"Crushing injury of face, initial encounter                  ", ,Y
D,S071XXA,"Crushing injury of skull, initial encounter                 ", ,Y
D,S078XXA,"Crushing injury of other parts of head, initial encounter   ", ,Y
D,S079XXA,"Crushing injury of head, part unspecified, initial encounter", ,Y
D,S080XXA,"Avulsion of scalp, initial encounter                        ", ,Y
D,S08111A,"Complete traumatic amputation of right ear, init encntr     ", ,Y
D,S08112A,"Complete traumatic amputation of left ear, initial encounter", ,Y
D,S08119A,"Complete traumatic amputation of unsp ear, init encntr      ", ,Y
D,S08121A,"Partial traumatic amputation of right ear, initial encounter", ,Y
D,S08122A,"Partial traumatic amputation of left ear, initial encounter ", ,Y
D,S08129A,"Partial traumatic amputation of unspecified ear, init encntr", ,Y
D,S08811A,"Complete traumatic amputation of nose, initial encounter    ", ,Y
D,S08812A,"Partial traumatic amputation of nose, initial encounter     ", ,Y
D,S0889XA,"Traumatic amputation of other parts of head, init encntr    ", ,Y
D,S090XXA,"Injury of blood vessels of head, NEC, init                  ", ,Y
D,S0910XA,"Unspecified injury of muscle and tendon of head, init encntr", ,Y
D,S0911XA,"Strain of muscle and tendon of head, initial encounter      ", ,Y
D,S0912XA,"Laceration of muscle and tendon of head, initial encounter  ", ,Y
D,S0919XA,"Oth injury of muscle and tendon of head, init encntr        ", ,Y
D,S0920XA,"Traumatic rupture of unspecified ear drum, initial encounter", ,Y
D,S0921XA,"Traumatic rupture of right ear drum, initial encounter      ", ,Y
D,S0922XA,"Traumatic rupture of left ear drum, initial encounter       ", ,Y
D,S09301A,"Unsp injury of right middle and inner ear, init encntr      ", ,Y
D,S09302A,"Unspecified injury of left middle and inner ear, init encntr", ,Y
D,S09309A,"Unsp injury of unspecified middle and inner ear, init encntr", ,Y
D,S09311A,"Primary blast injury of right ear, initial encounter        ", ,Y
D,S09312A,"Primary blast injury of left ear, initial encounter         ", ,Y
D,S09313A,"Primary blast injury of ear, bilateral, initial encounter   ", ,Y
D,S09319A,"Primary blast injury of unspecified ear, initial encounter  ", ,Y
D,S09391A,"Oth injury of right middle and inner ear, init encntr       ", ,Y
D,S09392A,"Oth injury of left middle and inner ear, init encntr        ", ,Y
D,S09399A,"Oth injury of unspecified middle and inner ear, init encntr ", ,Y
D,S098XXA,"Other specified injuries of head, initial encounter         ", ,Y
D,S0990XA,"Unspecified injury of head, initial encounter               ", ,Y
D,S0991XA,"Unspecified injury of ear, initial encounter                ", ,Y
D,S0992XA,"Unspecified injury of nose, initial encounter               ", ,Y
D,S0993XA,"Unspecified injury of face, initial encounter               ", ,Y
D,S100XXA,"Contusion of throat, initial encounter                      ", ,Y
D,S1010XA,"Unspecified superficial injuries of throat, init encntr     ", ,Y
D,S1011XA,"Abrasion of throat, initial encounter                       ", ,Y
D,S1012XA,"Blister (nonthermal) of throat, initial encounter           ", ,Y
D,S1014XA,"External constriction of part of throat, initial encounter  ", ,Y
D,S1015XA,"Superficial foreign body of throat, initial encounter       ", ,Y
D,S1016XA,"Insect bite (nonvenomous) of throat, initial encounter      ", ,Y
D,S1017XA,"Other superficial bite of throat, initial encounter         ", ,Y
D,S1080XA,"Unsp superficial injury of oth part of neck, init encntr    ", ,Y
D,S1081XA,"Abrasion of other specified part of neck, initial encounter ", ,Y
D,S1082XA,"Blister (nonthermal) of oth part of neck, init encntr       ", ,Y
D,S1083XA,"Contusion of other specified part of neck, initial encounter", ,Y
D,S1084XA,"External constriction of oth part of neck, init encntr      ", ,Y
D,S1085XA,"Superficial foreign body of oth part of neck, init encntr   ", ,Y
D,S1086XA,"Insect bite of other specified part of neck, init encntr    ", ,Y
D,S1087XA,"Other superficial bite of oth part of neck, init encntr     ", ,Y
D,S1090XA,"Unsp superficial injury of unsp part of neck, init encntr   ", ,Y
D,S1091XA,"Abrasion of unspecified part of neck, initial encounter     ", ,Y
D,S1092XA,"Blister (nonthermal) of unsp part of neck, init encntr      ", ,Y
D,S1093XA,"Contusion of unspecified part of neck, initial encounter    ", ,Y
D,S1094XA,"External constriction of unsp part of neck, init encntr     ", ,Y
D,S1095XA,"Superficial foreign body of unsp part of neck, init encntr  ", ,Y
D,S1096XA,"Insect bite of unspecified part of neck, initial encounter  ", ,Y
D,S1097XA,"Other superficial bite of unsp part of neck, init encntr    ", ,Y
D,S11011A,"Laceration without foreign body of larynx, initial encounter", ,Y
D,S11012A,"Laceration with foreign body of larynx, initial encounter   ", ,Y
D,S11013A,"Puncture wound without foreign body of larynx, init encntr  ", ,Y
